Adobe After Effects 8.0 Keyframe Data

	Units Per Second	60
	Source Width	344
	Source Height	496
	Source Pixel Aspect Ratio	1
	Comp Pixel Aspect Ratio	1

Effects	CC Power Pin #1	Top Left #2
	Frame	X pixels	Y pixels	
	783	177.866	90.7669	
	784	177.851	90.7056	
	785	177.798	90.7179	
	786	177.761	90.6948	
	787	177.918	90.7	
	788	178.087	90.589	
	789	178.344	90.5976	
	790	178.744	90.5122	
	791	179.225	90.5051	
	792	179.6	90.3689	
	793	179.969	90.3734	
	794	180.11	90.3614	
	795	180.076	90.2872	
	796	179.99	90.2723	
	797	179.883	90.2002	
	798	179.662	90.1256	
	799	179.517	90.1453	
	800	179.517	90.1434	
	801	179.557	90.1425	
	802	179.706	90.1362	
	803	179.905	90.1358	
	804	180.034	90.2468	
	805	180.249	90.2376	
	806	180.126	90.2923	
	807	180.059	90.346	
	808	179.996	90.407	
	809	179.839	90.4454	
	810	179.744	90.514	
	811	179.722	90.5021	
	812	179.613	90.4825	
	813	179.528	90.524	
	814	179.377	90.6212	
	815	179.376	90.6013	
	816	179.272	90.5857	
	817	179.1	90.6604	
	818	178.89	90.6334	
	819	178.665	90.6332	
	820	178.521	90.697	
	821	178.242	90.6212	
	822	177.95	90.5671	
	823	177.804	90.4811	
	824	177.634	90.3418	
	825	177.389	90.222	
	826	177.412	90.0192	
	827	177.307	89.7762	
	828	177.326	89.6708	
	829	177.246	89.4851	
	830	177.274	89.5088	
	831	177.12	89.4138	
	832	176.933	89.2889	
	833	176.812	89.2312	
	834	176.692	89.1909	
	835	176.666	89.1805	
	836	176.601	89.1707	
	837	176.515	89.1587	
	838	176.545	89.2702	
	839	176.569	89.3769	
	840	176.47	89.4489	
	841	176.322	89.5457	
	842	176.179	89.5255	
	843	176.024	89.6898	
	844	175.803	89.7102	
	845	175.755	89.8082	
	846	175.584	89.8955	
	847	175.468	89.8647	
	848	175.184	89.9526	
	849	175.064	90.0036	
	850	175.031	90.0651	
	851	175.127	90.0553	
	852	175.394	90.0636	
	853	176.126	89.9111	
	854	176.796	89.7688	
	855	177.583	89.5356	
	856	178.392	89.42	
	857	179.022	89.3049	
	858	179.459	89.0121	
	859	179.885	88.7996	
	860	180.175	88.8292	
	861	180.471	88.6818	
	862	180.738	88.6671	
	863	180.975	88.6581	
	864	181.378	88.6614	
	865	181.543	88.5005	
	866	181.701	88.4283	
	867	181.691	88.4336	
	868	181.658	88.4334	
	869	181.533	88.4289	
	870	181.188	88.42	
	871	180.845	88.4611	
	872	180.605	88.5725	
	873	180.278	88.5527	
	874	179.862	88.6473	
	875	179.543	88.6482	
	876	179.354	88.6617	
	877	179.115	88.749	
	878	179.004	88.828	
	879	178.931	88.9197	
	880	179.015	88.942	
	881	179.008	89.0198	
	882	179.011	89.1034	
	883	178.933	89.2285	
	884	178.745	89.3422	
	885	178.45	89.3856	
	886	178.089	89.43	
	887	177.871	89.4383	
	888	177.555	89.4051	
	889	177.31	89.3889	
	890	177.43	89.3852	
	891	177.456	89.3289	
	892	177.469	89.2342	
	893	177.507	89.2367	
	894	177.562	89.2289	
	895	177.258	89.2595	
	896	176.948	89.3681	
	897	176.722	89.5179	
	898	176.217	89.6182	
	899	175.702	89.6289	
	900	175.43	89.7389	
	901	175.064	89.9286	
	902	174.578	90.0169	
	903	174.202	89.9547	
	904	173.935	90.16	
	905	173.434	90.2537	
	906	172.758	90.2537	
	907	172.342	90.4416	
	908	172.023	90.4495	
	909	171.517	90.4977	
	910	171.172	90.4627	
	911	171.183	90.5764	
	912	171.21	90.4381	
	913	171.176	90.4237	
	914	171.139	90.414	
	915	171.072	90.4278	
	916	170.767	90.3892	
	917	170.594	90.4732	
	918	170.415	90.599	
	919	170.044	90.6679	
	920	169.637	90.8202	
	921	169.339	90.9122	
	922	169.031	90.9853	
	923	168.625	91.1461	
	924	168.337	91.308	
	925	167.983	91.4707	
	926	167.66	91.6116	
	927	167.294	91.8035	
	928	167.042	91.8856	
	929	166.777	92.0204	
	930	166.637	92.0777	
	931	166.342	92.201	
	932	166.206	92.449	
	933	166.093	92.4679	
	934	165.967	92.6329	
	935	165.835	92.7204	
	936	165.735	92.7193	
	937	165.644	92.8419	
	938	165.557	92.8396	
	939	165.45	92.9455	
	940	165.465	92.9395	
	941	165.458	93.0509	
	942	165.456	92.9964	
	943	165.61	93.0108	
	944	165.762	93.0102	
	945	165.766	93.0809	
	946	165.887	92.9862	
	947	166.025	92.988	
	948	166.046	92.9839	
	949	166.111	92.9735	
	950	166.297	92.9577	
	951	166.447	92.8265	
	952	166.587	92.7991	
	953	166.757	92.7627	
	954	166.89	92.7342	
	955	167.011	92.6379	
	956	167.182	92.634	
	957	167.308	92.5629	
	958	167.42	92.5187	
	959	167.567	92.485	
	960	167.787	92.4236	
	961	168.022	92.4847	
	962	168.095	92.4213	
	963	168.213	92.4444	
	964	168.336	92.4536	
	965	168.386	92.5826	
	966	168.411	92.6361	
	967	168.397	92.6899	
	968	168.379	92.7228	
	969	168.251	92.8127	
	970	168.215	92.9133	
	971	168.313	92.9863	
	972	168.415	93.0485	
	973	168.607	93.1142	
	974	168.833	93.0624	
	975	169.03	93.0609	
	976	169.14	93.0907	
	977	169.064	93.0301	
	978	169.034	93.0906	
	979	168.954	93.0875	
	980	168.933	93.0905	
	981	169.07	93.0995	
	982	169.202	93.1013	
	983	169.414	93.1031	
	984	169.558	93.2154	
	985	169.64	93.2641	
	986	169.733	93.345	
	987	169.766	93.4608	
	988	169.668	93.5645	
	989	169.638	93.6443	
	990	169.612	93.7372	
	991	169.632	93.8467	
	992	169.57	93.9441	
	993	169.605	94.0207	
	994	169.656	93.9881	
	995	169.756	94.0333	
	996	169.746	94.0381	
	997	169.859	94.0497	
	998	169.861	94.0496	
	999	169.847	93.97	
	1000	169.962	94.068	
	1001	169.959	94.1766	
	1002	170.011	94.2209	
	1003	170.041	94.277	
	1004	169.94	94.2944	
	1005	169.823	94.2733	
	1006	169.735	94.12	
	1007	169.729	94.1048	
	1008	169.69	94.0843	
	1009	169.846	94.1852	
	1010	169.909	94.1704	
	1011	170.045	94.2159	
	1012	170.056	94.2823	
	1013	170.217	94.3617	
	1014	170.268	94.2695	
	1015	170.385	94.2804	
	1016	170.645	94.308	
	1017	170.778	94.2229	
	1018	170.994	94.3874	
	1019	171.129	94.3265	
	1020	171.336	94.1806	
	1021	171.36	93.8886	
	1022	171.321	93.7413	
	1023	171.011	93.5776	
	1024	170.667	93.4735	
	1025	170.545	93.3286	
	1026	170.66	93.4143	
	1027	171.02	93.416	
	1028	171.455	93.5502	
	1029	171.899	93.6437	
	1030	172.214	93.7297	
	1031	172.249	93.7749	
	1032	172.203	93.8745	
	1033	172.168	93.85	
	1034	172.144	93.8342	
	1035	172.222	93.8434	
	1036	172.577	93.7976	
	1037	172.934	93.6596	
	1038	173.297	93.5715	
	1039	173.583	93.5924	
	1040	173.784	93.7047	
	1041	173.792	93.8391	
	1042	173.654	94.0384	
	1043	173.548	94.197	
	1044	173.394	94.441	
	1045	173.288	94.675	
	1046	173.378	94.8163	
	1047	173.57	94.865	
