Adobe After Effects 8.0 Keyframe Data

	Units Per Second	60
	Source Width	344
	Source Height	496
	Source Pixel Aspect Ratio	1
	Comp Pixel Aspect Ratio	1

Effects	CC Power Pin #1	Top Left #2
	Frame	X pixels	Y pixels	
	26128	184.598	55.0082	
	26129	184.283	56.0499	
	26130	184.037	56.9094	
	26131	183.963	57.3407	
	26132	184.242	57.136	
	26133	184.647	56.5847	
	26134	185.366	55.6152	
	26135	186.323	54.3147	
	26136	187.788	53.1052	
	26137	189.042	52.7881	
	26138	189.725	53.4593	
	26139	189.863	54.8937	
	26140	190.031	56.4335	
	26141	190.445	57.3252	
	26142	190.915	57.4326	
	26143	191.133	57.3287	
	26144	190.972	57.6019	
	26145	190.352	58.524	
	26146	189.718	59.9803	
	26147	189.175	61.7797	
	26148	189.051	63.8628	
	26149	189.438	65.975	
	26150	190.512	67.5335	
	26151	192.347	68.3534	
	26152	194.634	68.4402	
	26153	197.452	68.1145	
	26154	200.39	67.5113	
	26155	203.189	66.9855	
	26156	205.702	66.7768	
	26157	207.595	67.0718	
	26158	209.192	67.7139	
	26159	210.472	68.6087	
	26160	211.567	69.3592	
	26161	212.443	69.8237	
	26162	213.296	69.7506	
	26163	213.861	69.7615	
	26164	213.961	69.9679	
	26165	213.905	70.5184	
	26166	213.807	71.3697	
	26167	214.23	72.2862	
	26168	215.053	73.0018	
	26169	216.471	73.379	
	26170	218.455	73.0291	
	26171	221.228	71.7057	
	26172	224.304	69.3999	
	26173	227.719	66.7385	
	26174	231.074	63.9717	
	26175	234.239	61.5169	
	26176	237.305	59.4341	
	26177	240.239	58.0473	
	26178	242.601	57.3318	
	26179	244.587	57.0621	
	26180	245.891	57.0952	
	26181	247.077	56.6196	
	26182	247.978	55.5985	
	26183	248.914	54.3783	
	26184	249.757	53.4808	
	26185	250.746	52.4143	
	26186	252.077	51.5764	
	26187	253.736	51.2189	
	26188	255.309	51.7244	
	26189	256.681	52.9203	
	26190	258.034	54.2428	
	26191	260.052	54.9605	
	26192	262.356	54.9742	
	26193	264.536	54.6837	
	26194	266.308	54.5721	
	26195	267.828	54.9076	
	26196	269.305	55.4482	
	26197	270.666	56.7134	
	26198	271.846	58.7586	
	26199	272.544	61.5339	
	26200	272.798	64.1967	
	26201	273.417	66.0494	
	26202	273.991	66.8911	
	26203	274.56	67.2687	
	26204	274.931	67.3152	
	26205	274.997	67.5354	
	26206	274.594	68.2025	
	26207	273.87	69.3471	
	26208	273.154	70.9059	
	26209	272.93	72.5817	
	26210	273.016	74.1436	
	26211	273.329	75.4387	
	26212	273.699	76.3699	
	26213	274.172	76.5929	
	26214	274.41	76.13	
	26215	274.444	75.1406	
	26216	274.115	73.8714	
	26217	273.13	72.3379	
	26218	271.883	70.551	
	26219	270.556	68.6256	
	26220	268.991	66.5267	
	26221	267.171	64.6967	
	26222	264.85	63.1538	
	26223	262.059	61.9945	
	26224	258.65	61.2746	
	26225	254.767	60.7572	
	26226	250.143	60.3735	
	26227	244.869	60.2944	
	26228	239.014	60.4505	
	26229	232.843	60.8171	
	26230	226.794	61.4892	
	26231	220.958	62.3172	
	26232	215.68	63.5206	
	26233	210.767	64.9548	
	26234	206.585	66.4823	
	26235	202.953	67.7478	
	26236	199.84	68.7256	
	26237	196.975	69.383	
	26238	194.707	69.6957	
	26239	193.32	52.416	
	26240	192.24	52.6027	
	26241	191.16	52.7893	
	26242	190.079	52.9763	
	26243	188.996	53.1634	
	26244	187.917	53.35	
	26245	186.839	53.5363	
	26246	185.76	53.7227	
	26247	184.68	53.9094	
	26248	183.6	54.096	
	26249	182.52	54.2827	
	26250	181.44	54.4694	
	26251	180.36	54.656	
	26252	179.28	54.8427	
	26253	178.2	55.0294	
	26254	177.12	55.216	
	26255	176.04	55.4027	
	26256	174.96	55.5894	
	26257	173.88	55.7761	
	26258	172.8	55.9628	
	26259	171.72	56.1494	
	26260	170.64	56.336	
	26261	169.56	56.5227	
	26262	168.48	56.7094	
	26263	167.4	56.8961	
	26264	166.32	57.0828	
	26265	165.24	57.2694	
	26266	164.16	57.4561	
	26267	163.08	57.6427	
	26268	162	57.8293	
	26269	160.92	58.016	
	26270	159.84	58.2027	
	26271	158.76	58.3894	
	26272	157.68	58.5761	
	26273	156.6	58.7627	
	26274	155.52	58.9493	
	26275	154.441	59.136	
	26276	153.361	59.3226	
	26277	152.281	59.5092	
	26278	151.201	59.6958	
	26279	150.121	59.8825	
	26280	149.042	60.0691	
	26281	147.962	60.2558	
	26282	146.881	60.4425	
	26283	145.801	60.6292	
	26284	144.721	60.8159	
	26285	143.641	61.0026	
	26286	142.56	61.1893	
	26287	141.48	61.376	
	26288	140.4	61.5627	
	26289	139.321	61.7493	
	26290	138.241	61.9359	
	26291	137.161	62.1226	
	26292	136.081	62.3093	
	26293	135.001	62.496	
	26294	133.92	62.6827	
	26295	132.84	62.8693	
	26296	131.761	63.0559	
	26297	130.681	63.2426	
	26298	129.601	63.4293	
	26299	128.521	63.616	
	26300	127.44	63.8027	
	26301	126.36	63.9893	
	26302	125.28	64.176	
	26303	124.2	64.3627	
	26304	123.12	64.5493	
	26305	122.04	64.736	
	26306	120.96	64.9227	
	26307	119.881	65.1093	
	26308	118.801	65.296	
	26309	117.72	65.4827	
	26310	116.641	65.6693	
	26311	115.561	65.856	
	26312	114.48	66.0427	
	26313	113.401	66.2293	
	26314	116.165	82.1093	
	26315	118.804	82.8495	
	26316	121.189	83.1468	
	26317	123.132	82.9497	
	26318	124.441	82.1218	
	26319	125.209	81.2072	
	26320	125.58	80.437	
	26321	125.904	79.8232	
	26322	126.134	79.8229	
	26323	126.631	80.2613	
	26324	127.663	81.0071	
	26325	129.38	81.7763	
	26326	131.943	82.6059	
	26327	135.237	82.9553	
	26328	139.051	82.5217	
	26329	143.231	81.1085	
	26330	147.776	78.9199	
	26331	152.473	75.9603	
	26332	157.245	72.8013	
	26333	161.853	69.6404	
	26334	166.39	66.778	
	26335	170.802	64.6146	
	26336	174.824	63.3285	
	26337	178.757	62.7932	
	26338	182.382	62.9738	
	26339	185.854	63.5927	
	26340	189.356	64.0983	
	26341	192.85	64.5317	
	26342	196.05	65.0271	
	26343	198.771	65.7119	
	26344	201.397	66.9763	
	26345	203.815	68.6016	
	26346	206.163	70.8495	
	26347	208.366	73.6743	
	26348	210.724	76.7991	
	26349	213.076	79.9232	
	26350	215.582	82.8983	
	26351	218.177	85.0119	
	26352	221.006	86.16	
	26353	223.88	86.3052	
	26354	226.889	85.6834	
	26355	230.005	84.5557	
	26356	233.165	82.9751	
	26357	236.504	81.2758	
	26358	239.843	79.5691	
	26359	243.111	78.1434	
	26360	246.632	76.7025	
	26361	249.875	74.9991	
	26362	253.117	73.2089	
	26363	256.061	71.2636	
	26364	259.301	68.7262	
	26365	262.454	65.8801	
	26366	265.413	63.1814	
	26367	268.507	60.7152	
	26368	271.846	58.5245	
	26369	275.669	56.564	
	26370	279.405	55.0875	
	26371	282.841	54.3233	
	26372	285.466	54.3375	
	26373	287.575	54.548	
	26374	289.219	54.2976	
	26375	290.274	53.7069	
	26376	290.613	52.7158	
	26377	290.644	51.6234	
	26378	290.427	51.0729	
	26379	290.085	50.8259	
	26380	289.814	51.5181	
	26381	290.001	52.6892	
	26382	291.039	54.2334	
	26383	292.753	55.9803	
	26384	294.819	57.8273	
	26385	297.317	59.8605	
	26386	300.156	61.6636	
	26387	302.731	63.4189	
	26388	304.951	65.0409	
	26389	306.822	66.6096	
	26390	308.372	68.0071	
	26391	309.371	69.5535	
	26392	309.985	71.2147	
	26393	310.308	73.1666	
	26394	310.464	75.4863	
	26395	310.703	78.0589	
	26396	311.125	80.914	
	26397	311.712	83.8422	
	26398	312.257	86.8557	
	26399	312.845	89.7196	
	26400	313.3	92.4779	
	26401	313.692	95.32	
	26402	314.056	97.9845	
	26403	314.514	100.395	
	26404	315.011	102.113	
	26405	315.685	102.846	
	26406	316.327	102.451	
	26407	316.936	100.698	
	26408	317.294	97.9678	
	26409	317.421	94.5248	
	26410	317.351	90.4397	
	26411	316.885	86.3439	
	26412	315.922	82.3654	
	26413	314.487	78.7758	
	26414	312.647	75.5711	
	26415	310.339	72.3993	
	26416	307.604	69.6131	
	26417	304.163	67.148	
	26418	300.257	65.1884	
	26419	296.329	63.1567	
	26420	292.667	60.9988	
	26421	289.392	58.7432	
	26422	286.136	56.8114	
	26423	283.156	55.3513	
	26424	280.511	54.3804	
	26425	278.526	53.7524	
	26426	276.845	53.5852	
	26427	275.267	53.9176	
	26428	273.352	54.7779	
	26429	270.841	55.9762	
	26430	267.841	57.2636	
	26431	264.142	58.1753	
	26432	259.68	59.007	
	26433	254.499	59.7133	
	26434	249.103	60.467	
	26435	243.51	61.3974	
	26436	237.984	62.9437	
	26437	232.676	64.908	
	26438	227.724	67.5147	
	26439	223.492	70.6739	
	26440	219.687	74.1812	
	26441	216.136	78.1004	
	26442	212.546	82.2104	
	26443	209.095	86.1793	
	26444	205.291	89.7997	
	26445	201.307	92.6993	
	26446	196.946	94.9668	
	26447	192.189	96.7736	
	26448	186.943	98.4755	
	26449	181.483	100.009	
	26450	175.537	101.69	
	26451	169.419	103.604	
	26452	163.385	105.466	
	26453	157.775	106.989	
	26454	152.283	108.401	
	26455	147.01	109.406	
	26456	142.119	110.241	
	26457	137.964	110.873	
	26458	134.375	111.688	
	26459	131.341	112.266	
	26460	128.948	112.66	
	26461	127.185	112.685	
	26462	125.678	112.234	
	26463	124.278	111.451	
	26464	122.964	110.094	
	26465	121.915	108.412	
	26466	120.773	106.408	
	26467	119.443	104.058	
	26468	118.119	101.669	
	26469	116.62	99.3992	
	26470	115.016	97.3105	
	26471	113.248	95.4155	
	26472	111.542	93.8445	
	26473	109.959	92.4995	
	26474	108.532	91.531	
	26475	107.134	90.9444	
	26476	105.951	90.4264	
	26477	104.732	90.1713	
	26478	103.493	89.9332	
	26479	102.255	89.4787	
	26480	101.008	88.5344	
	26481	99.7338	87.1139	
	26482	98.3336	85.3254	
	26483	97.0382	83.5549	
	26484	96.1087	81.6688	
	26485	95.6935	79.9053	
	26486	95.8922	78.5042	
	26487	96.5015	77.4052	
	26488	97.4184	77.0096	
	26489	98.3505	77.145	
	26490	98.8329	77.8034	
	26491	99.1196	78.5853	
	26492	99.1689	79.4267	
	26493	98.9486	79.9855	
	26494	98.3837	80.3197	
	26495	97.5284	80.7495	
	26496	96.6674	81.4905	
	26497	95.9307	82.715	
	26498	95.5342	84.288	
	26499	95.646	86.36	
	26500	96.1236	88.9035	
	26501	97.1252	92.1048	
	26502	98.4925	95.5111	
	26503	100.113	98.749	
	26504	101.698	101.456	
	26505	103.303	103.222	
	26506	104.715	104.325	
	26507	105.846	105.101	
	26508	106.561	105.778	
	26509	107.112	106.439	
	26510	107.592	107.23	
	26511	108.041	107.953	
	26512	108.462	108.653	
	26513	109.239	108.836	
	26514	110.208	108.269	
	26515	111.215	107.237	
	26516	112.23	105.896	
	26517	113.479	104.33	
	26518	115.026	102.734	
	26519	117.145	101.256	
	26520	119.829	99.8921	
	26521	123.052	98.6685	
	26522	126.892	97.6054	
	26523	130.766	96.4672	
	26524	134.618	95.0113	
	26525	138.354	93.0307	
	26526	142.108	90.8584	
	26527	145.677	88.2201	
	26528	148.976	85.3606	
	26529	152.258	82.5794	
	26530	155.448	80.1889	
	26531	158.591	78.0816	
	26532	161.935	76.4276	
	26533	165.58	75.3176	
	26534	169.443	74.4229	
	26535	173.412	74.1372	
	26536	177.394	74.1964	
	26537	181.139	74.64	
	26538	184.912	75.029	
	26539	188.295	74.9988	
	26540	191.232	74.4523	
	26541	193.706	73.2207	
	26542	195.946	71.631	
	26543	198.313	69.5347	
	26544	200.824	67.3964	
	26545	203.298	65.6088	
	26546	205.705	64.3091	
	26547	207.812	63.1928	
	26548	209.452	62.0914	
	26549	210.475	60.6983	
	26550	210.752	59.1962	
	26551	210.301	57.5909	
	26552	209.712	55.948	
	26553	209.09	54.4349	
	26554	208.659	53.6248	
	26555	208.877	53.1448	
	26556	209.658	53.0232	
	26557	211.31	53.1715	
	26558	213.417	53.577	
	26559	215.948	54.2298	
	26560	218.38	54.9002	
	26561	220.529	55.1779	
	26562	222.039	55.1844	
	26563	222.696	54.8549	
	26564	222.324	54.4951	
	26565	221.105	54.3819	
	26566	219.235	54.7086	
	26567	216.871	55.4506	
	26568	214.414	56.4318	
	26569	212.118	57.7758	
	26570	209.584	59.5325	
	26571	206.617	61.9525	
	26572	203.082	65.1656	
	26573	199.349	68.2835	
	26574	195.674	70.3252	
	26575	191.882	71.2249	
	26576	188.318	71.764	
	26577	185.018	72.3211	
	26578	182.241	73.1651	
	26579	179.756	73.9997	
	26580	177.921	74.9449	
	26581	176.876	75.6742	
	26582	176.234	76.2724	
	26583	175.447	76.2534	
	26584	174.464	75.5928	
	26585	172.908	74.0815	
	26586	170.583	72.0125	
	26587	167.902	69.9635	
	26588	164.828	68.0259	
	26589	161.477	66.6907	
	26590	158.077	66.0274	
	26591	154.528	65.9668	
	26592	151.105	66.4364	
	26593	147.723	67.3766	
	26594	144.61	68.3662	
	26595	141.572	69.6184	
	26596	138.279	70.8227	
	26597	136.32	82.416	
	26598	159.445	77.6839	
	26599	182.571	72.9516	
	26600	205.698	68.2191	
	26601	228.82	63.4876	
	26602	251.945	58.7553	
	26603	275.07	54.0232	
	26604	298.195	49.291	
	26605	297.32	51.416	
	26606	296.243	51.0058	
	26607	295.161	50.5935	
	26608	294.086	50.184	
	26609	293.013	49.7751	
	26610	291.936	49.3647	
	26611	290.859	48.9545	
	26612	289.782	49.1633	
	26613	288.704	49.3722	
	26614	287.628	49.5809	
	26615	286.551	49.7896	
	26616	285.475	49.9983	
	26617	284.397	50.2072	
	26618	283.32	50.416	
	26619	282.487	51.0827	
	26620	281.65	51.7525	
	26621	280.818	52.4181	
	26622	279.987	53.0826	
	26623	279.154	53.7493	
	26624	278.32	54.416	
	26625	276.72	54.016	
	26626	275.12	53.616	
	26627	273.52	53.216	
	26628	271.92	52.816	
	26629	270.32	52.416	
	26630	269.069	51.4152	
	26631	267.818	50.4139	
	26632	266.571	49.4164	
	26633	265.32	48.416	
	26634	265.82	48.291	
	26635	266.321	48.1659	
	26636	266.822	48.0405	
	26637	267.318	47.9165	
	26638	267.815	47.7923	
	26639	268.319	47.6665	
	26640	268.82	47.5411	
	26641	269.32	47.416	
	26642	271.987	47.7494	
	26643	274.654	48.0827	
	26644	277.32	48.416	
	26645	279.986	48.7492	
	26646	282.654	49.0827	
	26647	285.32	49.416	
	26648	291.388	51.8163	
	26649	297.453	54.2157	
	26650	303.521	56.6161	
	26651	310.421	58.1829	
	26652	317.321	59.7496	
	26653	324.75	61.1305	
	26654	332.184	62.5124	
	26655	339.607	63.8925	
	26656	347.035	65.2732	
	26657	354.459	66.6533	
	26658	361.892	68.0351	
	26659	369.32	69.416	
	26660	372.538	70.0794	
	26661	375.753	70.7426	
	26662	378.97	71.4059	
	26663	380.137	72.4804	
	26664	381.301	73.5531	
	26665	382.468	74.6276	
	26666	383.633	75.7012	
	26667	384.797	76.7738	
	26668	385.963	77.8475	
	26669	387.128	78.9208	
	26670	388.293	79.9944	
	26671	389.458	81.0667	
	26672	390.624	82.1411	
	26673	391.79	83.2151	
	26674	392.955	84.2883	
	26675	394.12	85.3622	
	26676	395.9	86.3594	
	26677	397.681	87.3569	
	26678	399.46	88.3537	
	26679	401.24	89.3507	
	26680	403.021	90.3481	
	26681	404.801	91.3452	
	26682	403.589	91.2125	
	26683	402.377	91.0797	
	26684	401.166	90.947	
	26685	399.955	90.8143	
	26686	398.744	90.6816	
	26687	397.532	90.5488	
	26688	396.32	90.416	
	26689	395.32	91.416	
	26690	397.322	91.416	
	26691	399.32	91.416	
	26692	403.072	90.1656	
	26693	402.82	90.2493	
	26694	402.571	90.3324	
	26695	402.32	90.416	
	26696	400.749	88.5589	
	26697	399.176	86.7005	
	26698	397.606	84.8445	
	26699	396.035	82.9876	
	26700	394.464	81.1316	
	26701	392.892	79.2732	
	26702	391.32	77.416	
	26703	389.82	75.916	
	26704	388.32	74.4155	
	26705	386.82	72.9161	
	26706	385.321	71.4163	
	26707	383.82	69.916	
	26708	382.32	68.416	
	26709	381.764	66.8561	
	26710	381.212	65.3065	
	26711	380.655	63.7436	
	26712	381.099	63.689	
	26713	381.545	63.6342	
	26714	381.986	63.5799	
	26715	382.429	63.5256	
	26716	382.876	63.4706	
	26717	383.32	63.416	
	26718	384.43	64.332	
	26719	386	65.0078	
	26720	387.688	65.2617	
	26721	389.1	65.7637	
	26722	389.615	66.1211	
	26723	389.512	66.0547	
	26724	389.416	65.7344	
	26725	389.432	66.1777	
	26726	389.57	66.2852	
	26727	389.752	66.666	
	26728	389.947	66.7188	
	26729	389.971	66.7539	
	26730	389.418	66.5996	
	26731	388.693	66.1211	
	26732	387.639	65.5137	
	26733	386.486	65.0234	
	26734	385.043	64.5742	
	26735	383.693	64.2754	
	26736	382.256	64.2227	
	26737	381.172	63.8242	
	26738	380.311	63.8242	
	26739	379.922	63.8828	
	26740	379.686	63.8691	
	26741	379.393	63.8926	
	26742	379.125	63.8867	
	26743	378.906	63.8633	
	26744	378.664	63.3828	
	26745	378.213	63.293	
	26746	377.734	62.3438	
	26747	377.219	61.873	
	26748	376.684	61.3633	
	26749	376.608	61.466	
	26750	376.534	61.5658	
	26751	376.459	61.6679	
	26752	376.384	61.7694	
	26753	376.31	61.8698	
	26754	376.236	61.9702	
	26755	376.162	62.0714	
	26756	376.087	62.173	
	26757	376.014	62.2721	
	26758	375.937	62.3755	
	26759	376.066	62.3181	
	26760	376.189	62.263	
	26761	376.313	62.2074	
	26762	376.44	62.1509	
	26763	376.566	62.0946	
	26764	376.691	62.0388	
	26765	376.815	61.9833	
	26766	376.939	61.9278	
	26767	377.064	61.8721	
	26768	377.189	61.816	
	26769	377.315	61.7597	
	26770	377.44	61.7038	
	26771	377.564	61.6485	
	26772	377.691	61.5918	
	26773	378.769	62.0123	
	26774	379.846	62.4323	
	26775	380.924	62.8524	
	26776	382.001	63.2726	
	26777	383.081	63.6935	
	26778	384.159	64.1139	
	26779	385.235	64.5335	
	26780	386.312	64.9534	
	26781	387.389	65.3737	
	26782	388.467	65.7939	
	26783	389.544	66.214	
	26784	390.622	66.6342	
	26785	391.7	67.0544	
	26786	392.776	67.4741	
	26787	393.853	67.894	
	26788	394.931	68.3147	
	26789	396.01	68.7352	
	26790	397.088	69.1554	
	26791	398.165	69.5756	
	26792	399.242	69.9954	
	26793	400.32	70.416	
	26794	401.071	70.416	
	26795	401.819	70.416	
	26796	402.569	70.416	
	26797	403.32	70.416	
	26798	402.82	70.416	
	26799	402.321	70.416	
	26800	401.821	70.416	
	26801	401.32	70.416	
	26802	398.263	70.0122	
	26803	395.205	69.6083	
	26804	392.147	69.2045	
	26805	389.089	68.8005	
	26806	386.032	68.3968	
	26807	382.974	67.9929	
	26808	379.916	67.5891	
	26809	376.859	67.1852	
	26810	373.801	66.7814	
	26811	370.743	66.3775	
	26812	367.686	65.9737	
	26813	364.627	65.5697	
	26814	361.569	65.1659	
	26815	358.512	64.7621	
	26816	355.455	64.3583	
	26817	352.397	63.9544	
	26818	349.339	63.5505	
	26819	346.281	63.1467	
	26820	343.224	62.7429	
	26821	340.166	62.3391	
	26822	337.109	61.9352	
	26823	334.051	61.5313	
	26824	330.993	61.1275	
	26825	327.936	60.7237	
	26826	324.879	60.3199	
	26827	321.822	59.9162	
	26828	318.765	59.5124	
	26829	315.707	59.1086	
	26830	312.65	58.7048	
	26831	309.592	58.3009	
	26832	306.533	57.897	
	26833	303.475	57.493	
	26834	300.416	57.0891	
	26835	297.359	56.6853	
	26836	294.302	56.2815	
	26837	291.244	55.8777	
	26838	288.186	55.4738	
	26839	285.128	55.0699	
	26840	282.071	54.6661	
	26841	279.014	54.2623	
	26842	275.956	53.8585	
	26843	272.897	53.4545	
	26844	269.84	53.0506	
	26845	266.782	52.6468	
	26846	263.724	52.2429	
	26847	260.667	51.8391	
	26848	257.609	51.4353	
	26849	254.552	51.0315	
	26850	251.494	50.6276	
	26851	248.436	50.2237	
	26852	245.378	49.8199	
	26853	242.619	38.0551	
	26854	245.924	38.6021	
	26855	248.777	39.1085	
	26856	251.041	39.7568	
	26857	253.015	40.1278	
	26858	254.833	39.7681	
	26859	256.309	38.9305	
	26860	257.2	38.2544	
	26861	257.41	37.7398	
	26862	257.07	37.6324	
	26863	256.131	37.8077	
	26864	254.994	38.188	
	26865	253.964	38.5337	
	26866	253.261	38.6691	
	26867	252.822	38.7327	
	26868	252.634	38.6858	
	26869	252.794	38.5676	
	26870	252.828	38.5271	
	26871	252.775	38.7932	
	26872	252.299	39.5471	
	26873	251.864	40.4968	
	26874	251.504	41.2267	
	26875	250.985	42.2708	
	26876	250.438	43.5944	
	26877	250.015	44.9842	
	26878	249.857	46.3534	
	26879	249.765	47.729	
	26880	249.846	48.9081	
	26881	249.996	49.9251	
	26882	250.298	50.9156	
	26883	250.453	51.7439	
	26884	250.267	52.511	
	26885	249.552	53.1392	
	26886	248.356	53.5343	
	26887	247.055	53.3851	
	26888	245.887	52.6414	
	26889	245.031	51.3529	
	26890	244.579	49.8528	
	26891	244.487	48.3093	
	26892	244.545	47.0799	
	26893	244.682	46.1588	
	26894	244.653	45.6611	
	26895	244.113	45.663	
	26896	242.954	46.0194	
	26897	241.225	46.644	
	26898	239.218	47.1004	
	26899	237.031	47.4813	
	26900	234.982	47.3382	
	26901	233.32	50.416	
	26902	234.844	50.4478	
	26903	236.368	50.4795	
	26904	237.892	50.5113	
	26905	239.416	50.543	
	26906	240.94	50.5748	
	26907	242.463	50.6065	
	26908	243.987	50.6382	
	26909	245.511	50.67	
	26910	247.035	50.7017	
	26911	248.559	50.7335	
	26912	250.082	50.7652	
	26913	251.606	50.797	
	26914	253.13	50.8287	
	26915	254.654	50.8605	
	26916	256.178	50.8922	
	26917	257.701	50.924	
	26918	259.225	50.9557	
	26919	260.749	50.9875	
	26920	262.273	51.0192	
	26921	263.797	51.0509	
	26922	265.321	51.0827	
	26923	266.844	51.1144	
	26924	268.368	51.1462	
	26925	269.892	51.1779	
	26926	271.416	51.2097	
	26927	272.94	51.2414	
	26928	274.465	51.2732	
	26929	275.988	51.3049	
	26930	277.512	51.3367	
	26931	279.036	51.3684	
	26932	280.559	51.4002	
	26933	282.083	51.4319	
	26934	283.606	51.4636	
	26935	285.13	51.4954	
	26936	286.653	51.5271	
	26937	288.177	51.5589	
	26938	289.701	51.5906	
	26939	291.225	51.6224	
	26940	292.749	51.6541	
	26941	294.273	51.6859	
	26942	295.796	51.7176	
	26943	297.32	51.7493	
	26944	298.844	51.7811	
	26945	300.368	51.8128	
	26946	301.892	51.8446	
	26947	303.415	51.8763	
	26948	304.939	51.9081	
	26949	306.463	51.9398	
	26950	307.987	51.9716	
	26951	309.511	52.0033	
	26952	311.035	52.0351	
	26953	312.558	52.0668	
	26954	314.082	52.0986	
	26955	315.606	52.1303	
	26956	317.13	52.162	
	26957	318.654	52.1938	
	26958	320.177	52.2255	
	26959	321.701	52.2573	
	26960	323.225	52.289	
	26961	324.749	52.3208	
	26962	326.273	52.3525	
	26963	327.797	52.3843	
	26964	329.32	52.416	
	26965	328.365	52.1208	
	26966	327.406	51.8242	
	26967	326.453	51.5294	
	26968	325.501	51.2352	
	26969	324.546	50.94	
	26970	323.591	50.6447	
	26971	323.805	50.3477	
	26972	324.016	50.0566	
	26973	324.228	49.7625	
	26974	324.442	49.4658	
	26975	324.656	49.1695	
	26976	324.868	48.8753	
	26977	325.079	48.5831	
	26978	325.289	48.2918	
	26979	325.5	48.0001	
	26980	325.712	47.7067	
	26981	325.925	47.4115	
	26982	326.138	47.1163	
	26983	326.35	46.8223	
	26984	326.561	46.53	
	26985	326.775	46.2342	
	26986	327.571	46.3327	
	26987	328.366	46.4312	
	26988	329.162	46.5297	
	26989	329.957	46.6282	
	26990	330.752	46.7266	
	26991	331.548	46.8251	
	26992	332.343	46.9236	
	26993	333.138	47.022	
	26994	333.933	47.1204	
	26995	334.729	47.219	
	26996	335.524	47.3175	
	26997	336.32	47.416	
	26998	337.32	47.6887	
	26999	338.32	47.9615	
	27000	339.321	48.2345	
	27001	340.32	48.507	
	27002	341.32	48.7797	
	27003	342.32	49.0523	
	27004	343.32	49.3251	
	27005	344.319	49.5975	
	27006	345.32	49.8706	
	27007	346.32	50.1432	
	27008	347.32	50.416	
	27009	347.957	50.507	
	27010	348.593	50.5978	
	27011	349.23	50.6889	
	27012	349.866	50.7797	
	27013	350.5	50.8703	
	27014	351.133	50.9607	
	27015	351.769	51.0515	
	27016	352.409	51.1429	
	27017	353.048	51.2342	
	27018	353.682	51.3249	
	27019	354.32	51.416	
	27020	354.32	51.9165	
	27021	354.32	52.416	
	27022	354.866	52.6889	
	27023	355.411	52.9615	
	27024	355.957	53.2345	
	27025	356.502	53.5069	
	27026	357.046	53.7789	
	27027	357.588	54.0501	
	27028	358.133	54.3224	
	27029	358.682	54.5967	
	27030	359.229	54.8706	
	27031	359.774	55.1427	
	27032	360.32	55.416	
	27033	360.72	55.616	
	27034	361.123	55.8172	
	27035	361.52	56.0156	
	27036	361.92	56.216	
	27037	362.32	56.416	
	27038	362.447	56.416	
	27039	362.569	56.416	
	27040	362.693	56.416	
	27041	362.818	56.416	
	27042	362.943	56.416	
	27043	363.066	56.416	
	27044	363.189	56.416	
	27045	363.312	56.416	
	27046	363.436	56.416	
	27047	363.56	56.416	
	27048	363.685	56.416	
	27049	363.807	56.416	
	27050	363.929	56.416	
	27051	364.057	56.416	
	27052	363.91	56.416	
	27053	363.761	56.416	
	27054	363.615	56.416	
	27055	363.468	56.416	
	27056	363.32	56.416	
	27057	361.551	56.0313	
	27058	359.782	55.6468	
	27059	358.012	55.262	
	27060	356.241	54.8771	
	27061	354.474	54.4929	
	27062	352.705	54.1083	
	27063	350.936	53.7238	
	27064	349.167	53.3391	
	27065	347.399	52.9549	
	27066	345.63	52.5702	
	27067	343.859	52.1853	
	27068	342.091	51.801	
	27069	340.32	51.416	
	27070	339.749	51.2732	
	27071	339.176	51.1299	
	27072	338.605	50.9873	
	27073	338.039	50.8456	
	27074	337.466	50.7025	
	27075	336.892	50.5589	
	27076	336.32	50.416	
	27077	336.22	50.2145	
	27078	336.12	50.016	
	27079	336.02	49.8152	
	27080	335.92	49.6153	
	27081	335.821	49.4169	
	27082	335.722	49.2184	
	27083	335.621	49.0179	
	27084	335.52	48.8161	
	27085	335.422	48.619	
	27086	335.32	48.416	
	27087	335.532	48.1518	
	27088	335.741	47.8897	
	27089	335.952	47.6265	
	27090	336.163	47.3632	
	27091	336.373	47.0997	
	27092	336.584	46.8368	
	27093	336.794	46.5739	
	27094	337.004	46.3113	
	27095	337.214	46.0495	
	27096	337.423	45.7878	
	27097	337.633	45.5257	
	27098	337.843	45.2627	
	27099	338.054	44.9984	
	27100	338.266	44.7333	
	27101	338.478	44.4687	
	27102	338.689	44.2055	
	27103	338.899	43.9428	
	27104	339.108	43.6812	
	27105	339.32	43.416	
	27106	339.85	43.7105	
	27107	340.379	44.0043	
	27108	340.909	44.2984	
	27109	341.439	44.5929	
	27110	341.968	44.8871	
	27111	342.497	45.1807	
	27112	343.026	45.4749	
	27113	343.556	45.769	
	27114	344.085	46.0631	
	27115	344.614	46.3572	
	27116	345.144	46.6512	
	27117	345.672	46.945	
	27118	346.202	47.2394	
	27119	346.732	47.5337	
	27120	347.261	47.8278	
	27121	347.789	48.1209	
	27122	348.32	48.416	
	27123	348.957	48.7792	
	27124	349.594	49.1424	
	27125	350.231	49.5058	
	27126	350.867	49.8685	
	27127	351.501	50.2299	
	27128	352.135	50.5915	
	27129	352.774	50.9559	
	27130	353.415	51.3212	
